Gender,Own_Car,Own_Realty,Children_Count,Annual_Income,Income_Type,Education_Level,Family_Status,Housing_Type,Age_Years,Employment_Years,Has_Work_Phone,Has_Phone,Has_Email,Family_Members,Overdue_Months,Target_Reject
M,Y,Y,0,74900.0,Working,Secondary,Widow,House / apartment,27.1,2.8,0,1,1,2,0,0
M,Y,N,1,91600.0,State servant,Secondary,Civil marriage,House / apartment,50.0,2.7,0,0,0,3,1,1
M,N,Y,1,47100.0,Working,Secondary,Separated,With parents,47.5,2.5,0,1,0,2,2,0
F,N,Y,0,64800.0,Working,Secondary,Married,House / apartment,34.0,8.6,0,0,1,2,1,0
F,N,N,0,77300.0,Working,Higher education,Married,House / apartment,31.7,0.8,0,1,1,1,2,0
F,Y,N,0,76200.0,Working,Secondary,Married,House / apartment,31.6,11.7,1,1,0,2,2,0
F,N,Y,0,71700.0,Working,Secondary,Married,House / apartment,35.8,0.4,0,0,1,1,0,0
F,N,Y,0,208200.0,Working,Secondary,Married,House / apartment,36.1,2.3,0,1,0,1,0,0
F,N,N,0,97500.0,Working,Secondary,Single,House / apartment,38.3,3.0,0,1,0,2,1,0
M,N,N,0,105200.0,Working,Lower secondary,Married,House / apartment,34.4,3.0,0,0,0,1,0,0
F,Y,Y,1,82700.0,Commercial associate,Higher education,Separated,House / apartment,48.9,1.2,1,1,0,3,0,0
M,Y,N,1,95500.0,Pensioner,Secondary,Separated,House / apartment,45.6,0.0,0,1,0,3,0,0
F,Y,N,0,80800.0,Commercial associate,Higher education,Married,House / apartment,38.1,3.6,0,1,1,1,0,0
F,N,Y,0,181500.0,Commercial associate,Secondary,Civil marriage,House / apartment,34.1,5.0,0,1,1,1,0,0
F,Y,Y,0,71000.0,Working,Academic degree,Married,House / apartment,33.8,5.7,0,1,0,1,0,0
M,N,N,0,110800.0,Working,Secondary,Married,House / apartment,44.8,1.3,1,0,1,2,2,0
M,N,Y,0,207500.0,Working,Secondary,Single,House / apartment,40.6,15.2,0,1,0,2,2,0
M,Y,N,0,101400.0,Working,Secondary,Married,House / apartment,42.2,10.6,0,1,0,1,1,0
M,N,N,0,63400.0,Working,Higher education,Separated,House / apartment,49.4,10.6,0,1,1,1,1,0
M,N,N,0,50700.0,Commercial associate,Secondary,Single,House / apartment,39.4,4.6,1,1,0,1,0,0
F,N,Y,0,57100.0,Commercial associate,Higher education,Civil marriage,House / apartment,55.1,10.3,1,1,0,1,0,0
F,N,N,0,89000.0,State servant,Secondary,Widow,House / apartment,21.0,5.9,0,0,1,2,0,0
M,N,Y,0,178500.0,Working,Incomplete higher,Married,House / apartment,25.5,3.6,0,1,0,1,3,0
M,Y,Y,1,98900.0,Commercial associate,Secondary,Married,House / apartment,59.9,8.4,1,0,1,2,1,0
M,N,Y,0,60300.0,Pensioner,Incomplete higher,Married,Rented apartment,35.6,0.0,0,0,0,2,1,0
F,N,N,1,62800.0,Commercial associate,Secondary,Married,House / apartment,43.3,0.0,0,1,0,3,2,1
F,N,Y,0,67900.0,Working,Secondary,Married,House / apartment,53.8,,0,1,1,2,0,0
F,N,N,0,37400.0,Working,Lower secondary,Civil marriage,House / apartment,43.8,3.4,0,1,0,2,1,0
F,Y,Y,0,58200.0,Working,Academic degree,Married,With parents,50.0,5.1,0,1,1,2,2,0
F,Y,N,2,56900.0,Working,Higher education,Widow,House / apartment,46.8,3.1,0,1,0,4,3,1
F,N,Y,0,293300.0,Pensioner,Secondary,Single,House / apartment,50.8,0.0,0,0,0,2,1,0
M,Y,Y,0,116200.0,Working,Secondary,Married,House / apartment,45.4,10.8,0,1,1,1,0,0
F,N,N,0,42800.0,Working,Secondary,Married,House / apartment,48.0,6.9,0,1,1,2,0,1
M,Y,Y,1,33400.0,Commercial associate,Secondary,Married,House / apartment,33.6,10.6,0,1,1,2,0,0
F,N,Y,1,38100.0,Pensioner,Secondary,Married,Rented apartment,45.8,0.0,0,1,0,3,2,1
M,N,N,1,148300.0,Working,Secondary,Married,House / apartment,39.6,,0,1,0,3,0,0
F,N,N,0,37300.0,Commercial associate,Higher education,Married,House / apartment,39.0,9.6,0,1,0,2,2,1
F,N,Y,0,163500.0,Working,Higher education,Single,With parents,21.5,2.5,0,0,0,2,2,0
F,N,Y,2,82400.0,Working,Secondary,Married,House / apartment,35.4,0.0,0,1,1,4,0,0
F,Y,Y,0,64700.0,Working,Secondary,Single,House / apartment,38.5,11.8,0,0,0,2,3,0
M,Y,Y,2,41300.0,Commercial associate,Secondary,Civil marriage,With parents,57.1,1.2,1,0,0,3,1,1
M,N,Y,0,137600.0,State servant,Higher education,Married,With parents,36.9,12.2,0,0,0,2,1,0
M,N,Y,1,96100.0,Working,Secondary,Married,House / apartment,43.1,5.8,0,0,0,3,0,0
M,Y,Y,0,114700.0,Working,Secondary,Single,House / apartment,55.1,6.0,0,0,0,2,2,0
F,Y,Y,0,63800.0,Working,Secondary,Widow,House / apartment,26.4,1.7,0,1,0,2,1,0
M,Y,Y,0,102100.0,Working,Secondary,Married,House / apartment,35.8,3.1,0,1,0,2,1,0
F,N,Y,0,153400.0,Working,Higher education,Married,House / apartment,49.7,2.2,1,1,1,2,1,0
F,Y,Y,0,98500.0,Working,Higher education,Married,House / apartment,67.2,1.3,1,1,0,2,2,0
F,Y,Y,1,43100.0,Pensioner,Secondary,Married,House / apartment,21.0,0.0,0,0,0,3,0,1
M,Y,Y,1,94800.0,Commercial associate,Secondary,Married,House / apartment,38.7,0.6,0,0,0,3,3,0
F,N,N,0,106700.0,Working,Lower secondary,Married,House / apartment,46.9,4.3,1,1,1,2,0,0
F,N,N,0,169100.0,Working,Secondary,Single,House / apartment,49.3,4.6,0,1,1,1,0,0
F,Y,Y,0,98000.0,Working,Higher education,Married,House / apartment,64.7,18.7,0,1,1,2,0,0
F,Y,Y,1,126800.0,Working,Higher education,Married,House / apartment,32.9,12.2,1,0,0,2,0,0
F,N,N,0,99500.0,Pensioner,Higher education,Married,House / apartment,37.4,0.0,0,0,1,2,0,0
M,Y,N,0,37100.0,State servant,Secondary,Civil marriage,House / apartment,22.1,11.2,0,1,1,2,0,0
F,Y,Y,0,110700.0,Working,Secondary,Married,Co-op apartment,41.4,9.4,0,1,0,1,0,0
M,N,Y,0,77700.0,Working,Incomplete higher,Widow,With parents,45.6,0.2,0,1,0,1,1,0
M,N,Y,1,198500.0,Pensioner,Secondary,Married,House / apartment,63.0,0.0,1,1,0,2,1,0
M,N,N,1,35600.0,Working,Secondary,Married,House / apartment,58.7,7.0,1,0,1,3,3,1
M,N,N,0,41500.0,Commercial associate,Secondary,Married,House / apartment,56.7,6.7,0,1,0,1,4,1
M,Y,N,1,105100.0,Working,Secondary,Single,House / apartment,32.4,7.5,0,1,1,3,0,0
M,N,Y,0,155700.0,Pensioner,Higher education,Married,House / apartment,44.7,0.0,0,0,0,1,2,0
F,Y,N,0,68900.0,Commercial associate,Secondary,Single,House / apartment,44.3,0.2,1,1,1,2,2,1
F,Y,Y,0,69000.0,Pensioner,Higher education,Single,House / apartment,45.1,0.0,1,0,1,2,2,1
F,Y,N,0,81100.0,Pensioner,Higher education,Single,House / apartment,39.5,0.0,0,1,1,2,2,1
M,N,Y,0,57400.0,Working,Secondary,Married,House / apartment,52.4,5.5,0,0,0,1,3,1
M,N,Y,1,119800.0,Commercial associate,Secondary,Civil marriage,House / apartment,36.1,,0,0,0,2,0,0
F,Y,Y,0,57500.0,Pensioner,Higher education,Married,With parents,43.6,0.0,0,1,0,1,0,0
M,Y,N,1,103800.0,Working,Secondary,Married,House / apartment,56.0,9.7,1,0,1,3,0,0
M,N,N,0,37700.0,Working,Lower secondary,Married,House / apartment,63.7,3.7,0,0,0,2,2,1
F,N,Y,0,172700.0,Working,Higher education,Single,House / apartment,30.9,5.7,0,0,1,1,0,0
M,N,Y,2,25300.0,Working,Secondary,Married,With parents,46.1,0.1,1,1,1,4,0,1
F,Y,Y,0,43000.0,Working,Higher education,Married,House / apartment,45.0,3.4,1,1,0,1,0,1
F,N,Y,1,225600.0,Commercial associate,Secondary,Married,Rented apartment,53.4,0.1,1,1,0,3,1,0
M,N,Y,2,76900.0,Working,Secondary,Married,With parents,58.0,9.3,0,1,1,4,0,0
M,N,Y,1,52600.0,Pensioner,Higher education,Married,House / apartment,36.3,0.0,1,0,0,3,0,0
F,Y,Y,1,38600.0,Working,Higher education,Married,House / apartment,39.2,1.1,1,1,1,3,1,0
F,N,N,0,58800.0,Working,Secondary,Married,House / apartment,40.8,15.7,1,1,0,2,1,0
M,Y,N,1,84500.0,Working,Secondary,Married,House / apartment,45.3,0.1,0,1,0,2,2,0
F,N,Y,2,93300.0,Working,Secondary,Separated,House / apartment,49.1,1.3,0,1,1,4,1,0
M,Y,Y,0,85900.0,Working,Secondary,Married,House / apartment,35.9,1.7,0,0,0,2,0,0
F,N,Y,1,29900.0,Working,Secondary,Married,House / apartment,60.4,10.4,0,1,1,2,2,0
F,Y,Y,0,78400.0,Working,Secondary,Married,House / apartment,21.0,7.4,0,1,0,1,0,0
M,N,N,1,86600.0,Commercial associate,Secondary,Single,House / apartment,26.9,20.5,1,1,1,3,0,0
M,N,N,1,87100.0,Pensioner,Incomplete higher,Married,House / apartment,46.7,0.0,1,1,0,3,1,1
M,N,Y,2,74200.0,Working,Secondary,Married,House / apartment,38.2,1.6,1,1,1,4,0,0
M,N,N,0,39600.0,Commercial associate,Secondary,Married,House / apartment,33.8,1.1,0,1,1,1,1,1
M,Y,N,0,46100.0,Commercial associate,Higher education,Widow,House / apartment,50.6,8.4,0,1,0,1,0,1
F,Y,Y,0,134100.0,Working,Higher education,Married,House / apartment,48.9,13.9,1,0,0,2,2,0
M,N,N,0,49600.0,State servant,Incomplete higher,Married,Municipal apartment,53.7,14.6,1,1,0,2,0,0
F,N,Y,0,51000.0,Pensioner,Secondary,Married,House / apartment,28.6,0.0,0,1,0,2,2,0
F,Y,Y,1,63100.0,Working,Secondary,Married,House / apartment,48.9,9.5,0,1,0,3,0,0
F,N,Y,1,39800.0,Working,Secondary,Married,House / apartment,48.8,6.5,1,0,1,3,0,0
F,Y,N,0,100400.0,Working,Secondary,Single,House / apartment,28.9,8.0,0,0,1,2,1,0
M,N,Y,0,38800.0,Working,Secondary,Married,House / apartment,40.4,0.7,0,0,0,2,0,0
F,Y,Y,1,125700.0,Pensioner,Secondary,Single,House / apartment,50.7,0.0,0,1,0,3,2,0
F,Y,N,0,37300.0,Working,Secondary,Married,House / apartment,54.8,3.7,0,1,0,2,0,0
M,Y,Y,1,63600.0,Pensioner,Secondary,Married,With parents,38.4,0.0,0,0,1,3,0,0
M,N,N,1,86800.0,Pensioner,Higher education,Married,House / apartment,27.9,0.0,0,1,0,2,0,0
F,Y,Y,1,108600.0,Commercial associate,Secondary,Married,House / apartment,56.9,2.8,0,1,0,3,0,0
M,N,Y,0,65300.0,Commercial associate,Higher education,Single,House / apartment,40.4,5.0,0,1,0,2,0,0
M,Y,Y,0,51500.0,Working,Secondary,Married,House / apartment,21.0,3.0,0,0,0,2,1,0
M,Y,N,0,148700.0,Working,Secondary,Single,House / apartment,37.4,0.5,0,0,1,2,1,0
M,N,Y,1,80100.0,Commercial associate,Secondary,Civil marriage,With parents,52.5,20.9,1,0,1,2,2,0
F,N,Y,1,67100.0,Working,Secondary,Married,House / apartment,26.6,15.6,0,0,0,3,0,0
F,N,Y,1,29500.0,Working,Secondary,Separated,Co-op apartment,41.3,0.2,1,1,1,3,1,1
F,N,Y,0,80500.0,Pensioner,Higher education,Married,House / apartment,36.4,0.0,0,1,0,1,0,0
M,Y,Y,0,72900.0,Commercial associate,Higher education,Married,House / apartment,39.6,7.5,0,1,0,2,1,0
M,Y,Y,1,37100.0,Working,Secondary,Single,Rented apartment,35.2,5.6,0,1,0,3,1,0
F,Y,Y,0,49500.0,Commercial associate,Secondary,Married,House / apartment,45.5,2.6,0,1,1,1,2,0
M,N,Y,1,76600.0,Pensioner,Academic degree,Married,House / apartment,37.6,0.0,1,0,0,2,1,1
M,N,N,1,92400.0,Working,Secondary,Single,House / apartment,47.2,5.7,1,1,0,2,0,0
F,Y,Y,0,43900.0,Working,Secondary,Widow,House / apartment,36.0,1.6,0,0,0,1,0,0
M,Y,Y,1,44200.0,State servant,Secondary,Married,House / apartment,52.3,5.7,0,1,0,3,0,0
F,Y,Y,0,77500.0,Working,Higher education,Separated,House / apartment,40.1,1.9,0,1,0,2,0,0
M,Y,Y,2,48000.0,Working,Secondary,Married,House / apartment,26.7,5.4,1,1,0,3,1,0
M,N,N,0,66100.0,Working,Secondary,Separated,House / apartment,30.6,8.7,0,1,0,1,1,0
M,Y,N,0,177700.0,Pensioner,Secondary,Married,Co-op apartment,27.3,0.0,0,1,1,1,0,0
F,Y,Y,2,71600.0,Working,Secondary,Single,House / apartment,27.9,2.0,0,1,0,4,0,0
F,Y,Y,1,122000.0,Working,Secondary,Married,House / apartment,25.6,7.8,0,1,0,3,0,0
F,N,N,0,39200.0,Working,Higher education,Separated,Co-op apartment,28.1,4.3,1,0,0,1,1,1
F,N,N,0,49800.0,Student,Secondary,Single,House / apartment,39.9,0.9,0,1,0,2,0,1
M,N,N,0,49300.0,Working,Secondary,Married,House / apartment,48.1,4.7,1,1,0,2,2,1
F,N,Y,1,,Commercial associate,Secondary,Married,House / apartment,25.1,6.5,0,1,1,3,1,0
F,Y,N,2,30200.0,State servant,Secondary,Civil marriage,House / apartment,31.1,4.1,0,1,0,4,1,1
F,Y,N,1,80500.0,Working,Higher education,Single,House / apartment,48.8,5.9,0,1,0,3,2,1
M,N,Y,2,88700.0,State servant,Secondary,Married,House / apartment,38.3,2.7,0,1,0,4,0,1
F,Y,Y,1,45600.0,State servant,Secondary,Married,House / apartment,21.2,12.6,1,1,1,2,1,0
M,N,N,0,50400.0,Pensioner,Secondary,Civil marriage,House / apartment,40.4,,0,1,1,2,1,1
M,N,Y,1,76000.0,Working,Secondary,Married,House / apartment,44.0,2.0,0,0,0,3,0,0
F,N,N,2,73900.0,Commercial associate,Secondary,Married,House / apartment,43.5,8.9,0,1,1,4,0,0
F,Y,Y,0,122600.0,Pensioner,Higher education,Separated,House / apartment,64.7,0.0,0,1,0,2,0,0
M,N,Y,0,128900.0,State servant,Secondary,Married,House / apartment,31.7,26.2,0,1,0,1,2,0
M,Y,N,0,52400.0,Working,Higher education,Married,House / apartment,52.1,5.9,0,0,0,2,1,0
F,N,N,0,70700.0,Pensioner,Higher education,Married,House / apartment,39.7,0.0,1,1,1,2,0,1
F,Y,Y,1,44300.0,Working,Higher education,Separated,House / apartment,45.2,5.3,0,0,1,3,0,0
F,N,N,0,155000.0,Working,Secondary,Married,House / apartment,32.8,9.3,0,1,1,1,3,0
F,N,Y,0,83500.0,Working,Secondary,Single,House / apartment,32.6,3.4,0,1,1,1,0,0
F,N,Y,0,120200.0,Pensioner,Lower secondary,Separated,House / apartment,26.2,0.0,1,0,0,2,0,0
M,N,Y,1,61000.0,Working,Higher education,Married,House / apartment,23.9,6.5,1,1,0,3,0,1
F,N,Y,0,121800.0,Commercial associate,Higher education,Civil marriage,House / apartment,47.4,13.9,0,0,1,2,2,0
M,Y,Y,1,106100.0,Student,Secondary,Married,House / apartment,34.1,0.2,1,1,0,3,0,0
M,N,N,0,138600.0,Working,Secondary,Single,House / apartment,68.0,0.7,0,1,0,2,1,0
F,Y,N,2,37400.0,Commercial associate,Higher education,Married,House / apartment,34.8,7.0,1,0,0,4,1,1
M,Y,Y,1,75900.0,Working,Secondary,Single,Co-op apartment,47.4,2.5,0,1,0,3,0,1
F,N,N,0,126600.0,Working,Secondary,Married,House / apartment,40.6,6.8,0,1,0,2,1,0
F,N,N,2,45800.0,Commercial associate,Secondary,Married,House / apartment,21.0,1.6,0,1,1,3,1,0
F,Y,Y,0,94900.0,State servant,Secondary,Separated,House / apartment,25.2,5.9,1,0,0,2,0,0
F,N,Y,0,97300.0,Commercial associate,Secondary,Married,House / apartment,23.4,3.9,0,1,0,2,2,0
F,Y,N,2,103800.0,Pensioner,Secondary,Civil marriage,House / apartment,56.2,0.0,1,0,0,4,2,0
F,N,N,0,86400.0,Working,Secondary,Married,Municipal apartment,54.3,15.9,0,1,1,2,0,0
F,N,N,0,99600.0,Working,Secondary,Married,House / apartment,61.2,9.4,1,0,0,2,0,0
M,N,Y,1,90800.0,Working,Secondary,Civil marriage,House / apartment,21.0,9.1,0,1,0,3,1,0
F,Y,N,0,132300.0,Working,Secondary,Married,House / apartment,24.9,7.2,1,0,1,2,1,0
M,Y,N,0,51100.0,Working,Incomplete higher,Civil marriage,House / apartment,46.7,0.1,0,1,1,2,1,0
F,Y,N,0,86700.0,Commercial associate,Secondary,Married,House / apartment,31.6,4.2,0,1,0,2,0,0
F,Y,Y,0,134500.0,Working,Secondary,Married,House / apartment,47.6,8.3,0,1,0,2,3,0
F,N,Y,0,49400.0,Working,Higher education,Single,House / apartment,35.1,1.5,0,1,0,1,0,0
M,N,Y,0,51800.0,Commercial associate,Incomplete higher,Married,House / apartment,34.0,5.7,0,0,1,2,1,1
M,N,Y,1,95100.0,Commercial associate,Secondary,Married,House / apartment,21.0,15.9,0,1,0,2,1,0
F,N,Y,2,146000.0,State servant,Secondary,Single,House / apartment,33.7,8.4,0,1,0,4,1,0
M,N,N,0,68400.0,Commercial associate,Secondary,Married,House / apartment,44.1,4.8,0,0,1,1,0,0
M,Y,Y,1,76700.0,Working,Secondary,Married,House / apartment,29.1,2.2,0,1,0,3,0,0
M,Y,Y,1,87700.0,State servant,Higher education,Civil marriage,House / apartment,40.8,6.1,0,1,1,3,0,0
F,Y,Y,0,57300.0,Pensioner,Lower secondary,Civil marriage,House / apartment,28.5,0.0,0,0,0,1,0,1
F,N,Y,0,219000.0,Working,Incomplete higher,Married,House / apartment,31.5,6.1,0,1,1,2,1,0
M,N,Y,1,46100.0,Working,Secondary,Married,House / apartment,32.2,8.4,0,0,0,2,0,0
M,N,Y,0,76500.0,Commercial associate,Secondary,Single,House / apartment,45.1,2.0,0,1,0,1,0,0
M,Y,N,0,77100.0,Commercial associate,Lower secondary,Married,House / apartment,49.4,4.3,0,0,1,2,2,0
F,N,N,0,24500.0,Pensioner,Secondary,Married,House / apartment,60.2,0.0,1,1,0,1,1,1
F,N,Y,0,48000.0,Commercial associate,Secondary,Widow,House / apartment,48.6,0.6,1,0,1,1,0,0
M,Y,N,0,37200.0,Commercial associate,Higher education,Married,House / apartment,44.0,1.2,0,1,0,2,0,1
M,N,Y,0,104800.0,State servant,Secondary,Married,House / apartment,59.5,2.2,0,0,1,1,1,0
M,Y,N,0,31400.0,Commercial associate,Secondary,Separated,House / apartment,43.0,0.3,0,1,0,2,0,1
F,N,N,0,117100.0,Working,Higher education,Single,House / apartment,46.8,1.6,0,0,0,1,1,0
F,N,Y,1,40500.0,Pensioner,Secondary,Separated,House / apartment,50.5,0.0,0,1,1,3,3,1
M,Y,Y,1,118300.0,Working,Secondary,Married,House / apartment,41.9,4.7,0,1,0,3,0,0
M,N,Y,1,36400.0,Pensioner,Secondary,Married,With parents,39.3,0.0,0,0,0,3,1,1
M,Y,Y,3,90400.0,State servant,Secondary,Civil marriage,House / apartment,38.2,17.6,1,1,1,4,0,0
F,N,Y,1,116700.0,Commercial associate,Secondary,Married,House / apartment,33.7,3.8,0,1,1,3,1,0
M,N,Y,1,97400.0,Commercial associate,Secondary,Single,House / apartment,34.5,6.1,1,1,0,2,0,0
F,N,Y,0,39700.0,Working,Secondary,Married,House / apartment,51.7,0.2,0,1,0,2,1,1
F,Y,Y,1,128700.0,Working,Higher education,Single,House / apartment,27.9,3.1,1,1,1,2,1,0
M,N,Y,0,96100.0,Working,Secondary,Married,House / apartment,41.5,4.7,1,1,0,2,0,0
M,N,Y,1,22500.0,Commercial associate,Higher education,Married,House / apartment,39.7,2.2,1,1,1,3,1,1
M,Y,Y,0,77300.0,Pensioner,Secondary,Married,House / apartment,24.3,0.0,0,1,1,1,1,0
F,Y,N,1,,Commercial associate,Higher education,Single,House / apartment,49.2,1.3,0,1,0,2,1,0
F,N,Y,2,127800.0,Working,Secondary,Married,House / apartment,25.3,3.8,0,1,1,4,0,0
F,N,N,0,57000.0,Working,Secondary,Single,House / apartment,31.8,0.4,0,1,0,2,0,0
F,N,N,1,96000.0,Pensioner,Higher education,Married,House / apartment,39.1,0.0,0,1,1,3,0,0
M,N,Y,0,60100.0,Working,Secondary,Married,House / apartment,56.4,7.6,1,1,1,2,0,0
F,N,Y,0,121500.0,Commercial associate,Secondary,Single,House / apartment,45.7,1.5,1,1,1,2,1,0
F,N,Y,0,48700.0,Pensioner,Secondary,Married,House / apartment,43.4,0.0,0,1,0,1,1,1
M,Y,N,2,133800.0,Commercial associate,Higher education,Married,House / apartment,54.9,0.5,1,0,1,3,1,0
F,N,Y,0,115900.0,Working,Secondary,Married,House / apartment,37.1,26.9,1,0,0,1,2,0
F,N,Y,0,100800.0,Pensioner,Secondary,Single,House / apartment,62.0,0.0,0,1,0,1,1,0
F,N,N,2,206000.0,Working,Secondary,Separated,House / apartment,45.5,3.4,1,1,0,4,0,0
F,N,N,0,120900.0,Student,Secondary,Married,House / apartment,41.5,4.3,0,1,0,2,1,0
F,N,N,0,121900.0,Working,Secondary,Married,House / apartment,21.0,20.0,0,1,0,2,2,0
F,N,Y,0,128400.0,Working,Secondary,Married,House / apartment,50.7,13.3,1,1,0,1,0,0
M,N,Y,1,104500.0,Pensioner,Secondary,Single,House / apartment,45.9,0.0,0,0,0,3,0,0
M,N,N,1,92200.0,Working,Secondary,Married,House / apartment,37.6,0.5,0,0,0,2,1,0
F,Y,Y,0,52100.0,Commercial associate,Higher education,Single,House / apartment,34.4,3.5,1,0,0,2,0,0
M,N,Y,1,52500.0,Pensioner,Higher education,Married,With parents,62.1,0.0,0,1,0,3,1,1
M,N,Y,2,90800.0,Pensioner,Higher education,Civil marriage,House / apartment,31.2,0.0,0,1,0,4,0,0
M,Y,N,0,99200.0,Student,Secondary,Married,House / apartment,43.8,7.3,0,1,1,2,1,0
M,N,N,1,73800.0,Working,Lower secondary,Separated,House / apartment,40.4,17.3,0,1,0,2,0,0
F,Y,Y,0,57500.0,Commercial associate,Secondary,Married,With parents,47.6,5.1,1,0,1,1,1,0
F,N,N,3,68300.0,Working,Academic degree,Married,House / apartment,21.0,2.7,0,1,0,5,2,1
M,N,Y,2,71200.0,Working,Secondary,Single,House / apartment,47.4,4.2,0,1,0,4,3,1
M,N,Y,0,83900.0,Pensioner,Secondary,Single,House / apartment,57.6,0.0,0,1,0,1,0,0
M,N,N,0,65400.0,Working,Secondary,Married,House / apartment,21.0,3.7,0,1,0,2,1,1
F,N,N,2,131000.0,Commercial associate,Secondary,Widow,House / apartment,29.6,39.9,0,1,0,4,1,0
F,N,Y,0,69200.0,Working,Higher education,Married,Municipal apartment,46.2,7.0,0,1,0,2,4,1
M,N,Y,1,53000.0,Commercial associate,Higher education,Married,House / apartment,38.5,0.4,0,1,1,3,0,0
F,Y,Y,0,70200.0,State servant,Academic degree,Married,Co-op apartment,47.5,7.8,0,1,0,1,0,0
F,Y,Y,0,42200.0,Working,Secondary,Married,House / apartment,48.2,0.6,0,1,0,2,0,0
F,N,N,1,200100.0,Commercial associate,Secondary,Single,With parents,42.5,3.0,0,0,0,2,1,0
F,N,Y,0,101500.0,Pensioner,Secondary,Married,House / apartment,59.4,0.0,0,1,1,2,0,0
M,Y,N,0,72700.0,Working,Academic degree,Married,House / apartment,48.3,0.8,1,1,0,1,1,0
F,Y,Y,0,148500.0,Working,Secondary,Married,House / apartment,25.4,2.1,0,1,0,1,0,0
F,Y,Y,1,66000.0,Commercial associate,Higher education,Married,House / apartment,47.7,1.3,0,1,0,2,1,0
F,Y,Y,2,71900.0,Working,Secondary,Separated,House / apartment,39.6,12.2,1,1,0,4,1,0
F,N,Y,0,51400.0,Working,Secondary,Civil marriage,House / apartment,46.0,1.0,0,1,0,1,1,1
F,Y,Y,0,45700.0,Pensioner,Incomplete higher,Married,House / apartment,52.8,0.0,1,0,1,1,1,1
F,Y,Y,1,81300.0,Commercial associate,Secondary,Married,House / apartment,57.8,1.9,0,1,0,2,1,0
M,N,Y,0,124500.0,State servant,Secondary,Separated,House / apartment,40.9,4.2,0,1,0,1,2,0
F,Y,N,0,47100.0,Pensioner,Secondary,Married,House / apartment,49.2,0.0,1,0,0,2,1,1
F,N,Y,2,64900.0,Commercial associate,Higher education,Married,House / apartment,28.1,8.5,1,1,1,4,1,0
F,Y,Y,2,66100.0,Working,Secondary,Married,House / apartment,34.9,6.2,0,1,0,4,2,0
M,N,Y,0,107600.0,Working,Secondary,Married,House / apartment,33.8,0.3,0,0,1,2,0,0
M,Y,Y,0,58900.0,Working,Secondary,Civil marriage,House / apartment,51.4,17.7,0,1,1,1,1,0
M,Y,N,1,106600.0,State servant,Secondary,Married,House / apartment,59.0,13.4,0,1,0,2,0,0
F,N,Y,0,104600.0,Working,Secondary,Separated,House / apartment,70.0,2.1,0,0,1,2,0,0
F,N,Y,1,52500.0,Working,Secondary,Married,House / apartment,49.5,2.1,1,1,1,3,0,0
M,N,Y,1,63200.0,Commercial associate,Lower secondary,Married,House / apartment,52.4,4.1,0,1,0,2,1,1
F,Y,Y,1,76100.0,Working,Lower secondary,Widow,House / apartment,21.0,5.8,0,0,1,3,1,0
F,N,Y,2,58800.0,Working,Secondary,Civil marriage,House / apartment,21.0,2.1,1,1,0,4,1,0
F,Y,Y,1,46800.0,Commercial associate,Higher education,Single,House / apartment,30.4,9.5,1,1,1,2,1,1
F,N,Y,0,153500.0,Working,Secondary,Married,House / apartment,26.2,0.5,0,1,1,2,4,0
F,Y,N,0,30000.0,Working,Secondary,Single,With parents,45.6,3.0,0,0,1,1,1,1
F,N,Y,1,82200.0,Working,Secondary,Married,House / apartment,59.1,4.9,1,1,0,3,1,1
M,Y,N,0,144700.0,Commercial associate,Secondary,Married,House / apartment,40.1,9.6,0,0,1,1,1,0
F,N,Y,0,48900.0,Commercial associate,Secondary,Single,House / apartment,32.8,12.3,0,0,0,1,0,0
F,N,N,1,74100.0,Working,Secondary,Single,House / apartment,43.4,1.7,0,1,0,2,1,1
F,N,Y,0,114900.0,Commercial associate,Higher education,Single,House / apartment,32.1,1.7,0,1,1,2,1,0
F,Y,Y,0,20000.0,Working,Secondary,Single,House / apartment,34.0,2.8,0,1,1,2,1,0
F,N,Y,0,71300.0,State servant,Higher education,Married,House / apartment,37.9,3.3,1,1,1,2,1,0
